recipient_parent_name1,current_total_value_of_award,potential_total_value_of_award,number_of_offers_received,number_of_employees,annual_revenue,awards_counts,recipient_name,recipient_parent_name,organizational_type,contracting_officers_determination_of_business_size,organizational_type,year
360PATRIOTENTERPRISES,4980801.22,4980801.22,63.0,8.0,250000.0,1,360 PATRIOT ENTERPRISES,360 PATRIOT ENTERPRISES,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
360TRAININGCOMINC,0.0,0.0,1.0,302.0,21000000.0,1,"360TRAINING.COM, INC.","360TRAINING.COM, INC.",,OTHER THAN SMALL BUSINESS,,2014
3BSFORESTRYINCORPORATED,1228565.0,1228565.0,38.0,70.0,70.0,7,"3B'S FORESTRY, INCORPORATED",3B'S FORESTRY  INCORPORATED,OTHER,SMALL BUSINESS,OTHER,2014
3CELECTRICALCOINC,79699.0,115912.0,2.0,60.0,10000000.0,1,"3-C ELECTRICAL CO., INC.",3-C ELECTRICAL CO.  INC.,,SMALL BUSINESS,,2014
3CINSTITUTEFORSOCIALDEVELOPMENTINC,1124698.0,1124698.0,1.0,75.0,3500000.0,1,"3-C INSTITUTE FOR SOCIAL DEVELOPMENT, INC.",3-C INSTITUTE FOR SOCIAL DEVELOPMENT  INC.,,SMALL BUSINESS,,2014
3DATUMCNCSOLUTIONS,0.0,0.0,1.0,1.0,454000.0,1,3DATUM CNC SOLUTIONS,3DATUM CNC SOLUTIONS,,SMALL BUSINESS,,2014
3DBUILDINGTECHNOLOGIESLLC,677863.52,677863.52,8.0,,,1,"3-D BUILDING TECHNOLOGIES, LLC",3-D BUILDING TECHNOLOGIES  LLC,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2014
3DCADPRINTERINC,74651.0,74651.0,3.0,3.0,100000.0,2,3DCAD PRINTER INC.,3DCAD PRINTER INC.,,SMALL BUSINESS,,2014
3DGLASSSOLUTIONSINC,0.0,0.0,12.0,8.0,400000.0,1,"LIFE BIOSCIENCE, INC.","3D GLASS SOLUTIONS, INC.",,SMALL BUSINESS,,2014
3DSCANITINC,0.0,0.0,1.0,4.0,635600.0,1,3D SCAN IT INC,3D SCAN IT INC,,SMALL BUSINESS,,2014
3DSYSTEMSCORPORATION,0.0,0.0,1.0,1388.0,365818667.0,1,"3D SYSTEMS, INC.",3D SYSTEMS CORPORATION,,OTHER THAN SMALL BUSINESS,,2014
3EAGINC,0.0,0.0,16.0,0.0,22147.0,1,"3E AG, INC.","3E AG, INC.",,SMALL BUSINESS,,2014
3ECONSULTINGLLC,0.0,0.0,47.0,1.0,120000.0,1,3E CONSULTING LLC,3E CONSULTING LLC,,SMALL BUSINESS,,2014
3IMINDTECHNOLOGIESGMBH,0.0,0.0,1000.0,85.0,6374000.0,2,IJET INTERNATIONAL INCORPORATED,3I-MIND TECHNOLOGIES GMBH,,SMALL BUSINESS,,2014
3JSREFORESTATION,0.0,0.0,4.0,30.0,1500000.0,1,3 J S REFORESTATION,3 J S REFORESTATION,,SMALL BUSINESS,,2014
3LINKSTECHNOLOGIESINC,3768738.56,3768738.56,3.0,39.0,3850000.0,3,"3LINKS TECHNOLOGIES, INC",3LINKS TECHNOLOGIES  INC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
3MCOMPANY,14414190.920000004,508771370.9199999,4169.0,74225.0,33365612967.91011,89,3M COMPANY,3M COMPANY,,OTHER THAN SMALL BUSINESS,,2014
3MROOFINGCONSTRUCTIONLLC,18480.0,18480.0,6.0,0.0,637113.0,1,3 M ROOFING & CONSTRUCTION LLC,3 M ROOFING & CONSTRUCTION LLC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
3NAILCHRISTIANCONSTRUCTIONLLC,84164.0,375404.0,4.0,0.0,45000.0,4,3 NAIL CHRISTIAN CONSTRUCTION LLC,3 NAIL CHRISTIAN CONSTRUCTION LLC,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2014
3PHOENIXINC,2856769.0,2856769.0,1.0,4500.0,1254000000.0,1,"3 PHOENIX, INC.",3 PHOENIX  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
3RDMILLENNIUMGENETICSCORPORATION,0.0,0.0,3.0,50.0,1400000.0,3,3RD MILLENNIUM GENETICS CORPORATION,3RD MILLENNIUM GENETICS CORPORATION,,SMALL BUSINESS,,2014
3RRESOURCESINC,0.0,0.0,23.0,2.0,130000.0,6,3 R RESOURCES LLC,"3 R RESOURCES, INC.",,SMALL BUSINESS,,2014
3SLINCORPORATED,0.0,0.0,1.0,10.0,1800000.0,1,"3SL, INCORPORATED","3SL, INCORPORATED",,SMALL BUSINESS,,2014
3SRMINC,94996.0,94996.0,77.0,1.0,1.0,1,3SRM INC.,3SRM INC.,,SMALL BUSINESS,,2014
3STARPAPERSLIMITED,117900.0,117900.0,3007.0,12.0,2037500.0,6,3 STAR PAPERS LIMITED,3 STAR PAPERS LIMITED,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2014
3TFEDERALSOLUTIONSLLC,98029.84999999999,98029.84999999999,50.0,3.25,7666666.666666667,12,3T FEDERAL SOLUTIONS LLC,3T FEDERAL SOLUTIONS LLC,,SMALL BUSINESS,,2014
3TINTERNATIONALINC,27408196.36,31792880.27,16.0,25.0,5000000.0,10,3T INTERNATIONAL INCORPORATED,3T INTERNATIONAL INC,,SMALL BUSINESS,,2014
3VETSINC,156254.55000000002,73411184.55000001,6023.0,3.0,500000.0,16,"3-VETS, INC.",3-VETS  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
400LLCTHE,12255.0,12255.0,3.0,20.0,7000000.0,1,"400, LLC, THE",400  LLC  THE,PARTNERSHIP,OTHER THAN SMALL BUSINESS,PARTNERSHIP,2014
4010CONSULTINGLLC,145900.0,145900.0,1.0,2.0,300000.0,1,4010 CONSULTING LLC,4010 CONSULTING LLC,,SMALL BUSINESS,,2014
480BIOMEDICALINC,0.0,0.0,6.0,39.0,1.0,1,"480 BIOMEDICAL, INC.","480 BIOMEDICAL, INC.",,SMALL BUSINESS,,2014
4810PAGECREEKLLC,9593.23,20412.43,2.0,100.0,9000000.0,2,4810 PAGE CREEK LLC,4810 PAGE CREEK LLC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
4COUNTYELECTRICPOWERASSOCIATION,0.0,0.0,1.0,147.0,100922192.0,1,FOUR COUNTY ELECTRIC POWER ASSOCIATION INC,4- COUNTY ELECTRIC POWER ASSOCIATION,,OTHER THAN SMALL BUSINESS,,2014
4HCONSTRUCTIONCORPORATION,0.0,0.0,9.0,14.0,5100000.0,3,4 H CONSTRUCTION CORPORATION,4 H CONSTRUCTION CORPORATION,,SMALL BUSINESS,,2014
4IMPRINTGROUPPLC,27782.350000000002,27782.350000000002,16.0,658.3333333333334,274266666.6666667,6,"4IMPRINT, INC.",4IMPRINT GROUP PLC,,OTHER THAN SMALL BUSINESS,,2014
4KSOLUTIONSLLC,0.0,0.0,2.0,2.0,2600000.0,1,"4K SOLUTIONS, LLC","4K SOLUTIONS, LLC",,SMALL BUSINESS,,2014
4LIBERTYINC,49426.68,51326.68,9.0,12.0,1700000.0,3,4LIBERTY INC.,4LIBERTY INC.,,SMALL BUSINESS,,2014
4MCOMPANYINC,6777.5,6777.5,1.0,60.0,6000000.0,1,"4 M COMPANY, INC.",4 M COMPANY  INC.,,SMALL BUSINESS,,2014
4MDMEDICALSOLUTIONSLLC,0.0,0.0,103.0,2.0,500000.0,33,4MD MEDICAL SOLUTIONS LLC,4MD MEDICAL SOLUTIONS LLC,,SMALL BUSINESS,,2014
4PIANALYSISINC,0.0,0.0,1.0,6.0,722473.0,1,4PI ANALYSIS INC,"4PI ANALYSIS, INC.",,SMALL BUSINESS,,2014
4SEASONSLOTSERVICEINC,0.0,0.0,4.0,65.0,3500000.0,1,4 SEASONS LOT SERVICE INCORPORATED,"4 SEASONS LOT SERVICE, INC",,SMALL BUSINESS,,2014
4STAFFLLC,0.0,0.0,4.0,5.0,1631710.0,1,"4STAFF, LLC","4STAFF, LLC",,SMALL BUSINESS,,2014
4STARELECTRONICSINC,143724.16,143724.16,37.0,46.63636363636363,15000000.0,11,"4 STAR ELECTRONICS, INC.",4 STAR ELECTRONICS  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
4STARTECHNOLOGIESINC,99675.0,99675.0,10.0,6.0,24446950.0,5,"4 STAR TECHNOLOGIES, INC.",4 STAR TECHNOLOGIES  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
4TELLSOLUTIONSLLC,0.0,0.0,1998.0,12.0,1022077.0,2,4TELL SOLUTIONS LLC,4TELL SOLUTIONS LLC,,SMALL BUSINESS,,2014
4WHEELDRIVESPECIALTYCONVERSIONDIVISIONINC,5377.0,5377.0,3.0,13.0,800000.0,1,4 WHEEL DRIVE SPECIALTY CONVERSION DIVISION INC,4 WHEEL DRIVE SPECIALTY CONVERSION DIVISION INC,,SMALL BUSINESS,,2014
511INC,0.0,0.0,1.0,350.0,154000000.0,1,"5.11, INC.","5.11, INC.",,SMALL BUSINESS,,2014
5520WISCONSINLLC,19497.620000000003,19497.620000000003,3.0,70.0,12363600.0,3,"5520 WISCONSIN, LLC",5520 WISCONSIN  LLC,OTHER,OTHER THAN SMALL BUSINESS,OTHER,2014
5LIFEVENTURESINC,0.0,0.0,0.0,22.0,143000.0,1,"5LIFE VENTURES, INC.","5LIFE VENTURES, INC.",,SMALL BUSINESS,,2014
5M2CONTRACTINGLLC,0.0,0.0,0.0,0.0,0.0,1,"5M2 CONTRACTING, LLC","5M2 CONTRACTING, LLC",,SMALL BUSINESS,,2014
5STAROFFICEFURNITUREINC,0.0,0.0,2.0,3.0,0.0,1,"5 STAR OFFICE FURNITURE, INC.","5 STAR OFFICE FURNITURE, INC.",,SMALL BUSINESS,,2014
5THSTREETMARINALLC,121835.0,121835.0,1.0,2.0,140000.0,1,"5TH STREET MARINA, LLC",5TH STREET MARINA  LLC,,SMALL BUSINESS,,2014
5XTECHNOLOGYLLC,0.0,0.0,3044.0,9.0,723000.0,21,"5X TECHNOLOGY, LLC","5X TECHNOLOGY, LLC",,SMALL BUSINESS,,2014
615CHESTNUTMASTERLEASELP,0.0,0.0,1.0,11.0,10000000.0,1,"615 CHESTNUT MASTER LEASE, LP","615 CHESTNUT MASTER LEASE, LP",,OTHER THAN SMALL BUSINESS,,2014
6KSYSTEMSINC,7830630.94,7875631.54,7.0,100.0,5666666.0,1,"6K SYSTEMS, INC.",6K SYSTEMS  INC.,OTHER,SMALL BUSINESS,OTHER,2014
6RIVERSCONSTRUCTIONINC,0.0,0.0,0.0,1.0,1000.0,5,6 RIVERS CONSTRUCTION INC,6 RIVERS CONSTRUCTION INC,,SMALL BUSINESS,,2014
7240SHAWNEEMISSIONHOSPITALITYLLC,49400.0,49400.0,8.0,22.0,1500000.0,1,"7240 SHAWNEE MISSION HOSPITALITY, LLC",7240 SHAWNEE MISSION HOSPITALITY  LLC,OTHER,SMALL BUSINESS,OTHER,2014
77DEGREESWESTLLC,224789.76,224789.76,5.0,4.0,0.0,3,"77 DEGREES WEST, LLC",77 DEGREES WEST  LLC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
7BROTHERSSUPPLYCORP,0.0,0.0,4.0,13.0,2500000.0,1,7 BROTHERS SUPPLY CORP.,7 BROTHERS SUPPLY CORP.,,SMALL BUSINESS,,2014
7DELTAINC,0.0,0.0,3.0,5.0,300000.0,1,7 DELTA INC.,7 DELTA INC.,,SMALL BUSINESS,,2014
7OCEANGROUPINC,14270.0,14270.0,1.0,15.0,1985841.0,1,7 OCEAN GROUP INC,7 OCEAN GROUP INC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
90METERINC,0.0,0.0,1.0,7.0,3000000.0,1,90METER INC.,90METER INC.,,SMALL BUSINESS,,2014
911ENVIRONMENTALACTIONINC,0.0,0.0,9.0,,,1,9 11 ENVIRONMENTAL ACTION INC,9 11 ENVIRONMENTAL ACTION INC,,OTHER THAN SMALL BUSINESS,,2014
911ETCINC,0.0,0.0,2.0,5.0,500000.0,1,"911 ETC, INC.","911 ETC, INC",,SMALL BUSINESS,,2014
911SAFETYEQUIPMENTLLC,228309.37,228309.37,2048.0,15.833333333333334,3583333.3333333335,12,911 SAFETY EQUIPMENT LLC,911 SAFETY EQUIPMENT LLC,PARTNERSHIP,SMALL BUSINESS,PARTNERSHIP,2014
A14ELECTRONICSINC,25400.9,25400.9,29.0,2.0,250000.0,2,A1 4 ELECTRONICS INC,A1 4 ELECTRONICS INC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
A1FIRESAFETYCOMPANYINC,4732.5,4732.5,1.0,7.0,500000.0,1,A 1 FIRE & SAFETY COMPANY INC,A 1 FIRE & SAFETY COMPANY INC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2014
A1HOSPITALITYPRODUCTSINC,0.0,0.0,999.0,25.0,13650000.0,1,"A-1 HOSPITALITY PRODUCTS, INC.","A-1 HOSPITALITY PRODUCTS, INC.",,SMALL BUSINESS,,2014
A1PORTABLESINC,0.0,0.0,2.0,5.0,2209001.0,1,A 1 PORTABLES INC,A 1 PORTABLES INC,,SMALL BUSINESS,,2014
A1SCALESERVICEINC,0.0,0.0,2.0,12.0,2500000.0,1,"A-1 SCALE SERVICE, INC.","A-1 SCALE SERVICE, INC.",,SMALL BUSINESS,,2014
A1SERVICESOLUTIONSINC,0.0,0.0,1.0,8.0,300000.0,1,A1 SERVICE SOLUTIONS INC,A1 SERVICE SOLUTIONS INC,,SMALL BUSINESS,,2014
A1SERVICESPWMSGW,1910595.36,1910595.36,60.0,8.0,189000.0,2,A-1 SERVICES PWMSGW,A-1 SERVICES PWMSGW,PARTNERSHIP,SMALL BUSINESS,PARTNERSHIP,2014
A2BTRACKINGSOLUTIONSINC,0.0,0.0,1998.0,12.0,1000000.0,2,A2B TRACKING SOLUTIONS INCORPORATED,"A2B TRACKING SOLUTIONS, INC.",,SMALL BUSINESS,,2014
A2FCONSULTINGLLC,135039.0,135039.0,1.0,15.0,1500000.0,1,A2F CONSULTING LLC,A2F CONSULTING LLC,PARTNERSHIP,SMALL BUSINESS,PARTNERSHIP,2014
A2ZSUPPLYCORP,0.0,0.0,10.0,4.5,2620000.0,4,A2Z SUPPLY CORP,A2Z SUPPLY CORP,,SMALL BUSINESS,,2014
A3FINANCIALCOMPANYLLC,3750.0,3750.0,5.0,4.0,700000.0,1,"TEXAS SUNSCREEN, LLC",A 3 FINANCIAL COMPANY LLC,PARTNERSHIP,SMALL BUSINESS,PARTNERSHIP,2014
A3TECHNOLOGYINC,0.0,0.0,1.0,52.0,7224982.0,1,A3 TECHNOLOGY INC.,A3 TECHNOLOGY INC.,,SMALL BUSINESS,,2014
AAABUSINESSSOLUTIONSLLC,0.0,0.0,999.0,4.0,35000.0,1,"AAA BUSINESS SOLUTIONS, LLC","AAA BUSINESS SOLUTIONS, LLC",,SMALL BUSINESS,,2014
AAACCENTSLTD,0.0,0.0,6.0,5.0,150000.0,2,AA ACCENTS LIMITED,AA ACCENTS LTD,,SMALL BUSINESS,,2014
AAACONTRACTINGINC,0.0,0.0,1.0,1.0,10235.0,1,AA & A CONTRACTING INC,AA & A CONTRACTING INC,,SMALL BUSINESS,,2014
AAAELECTRICMOTORSALESSERVICE,11365.0,11365.0,2.0,34.0,28603000.0,1,AAA ELECTRIC MOTOR SALES & SERVICE,AAA ELECTRIC MOTOR SALES & SERVICE,,SMALL BUSINESS,,2014
AAAEQUIPMENT,0.0,0.0,0.0,3.0,92434.0,3,AAA EQUIPMENT,AAA EQUIPMENT,,SMALL BUSINESS,,2014
AAALASERSERVICESUPPLIESINC,14279.26,14279.26,9991.0,6.0,3000000.0,11,"AAA LASER SERVICE & SUPPLIES, INC.","AAA LASER SERVICE & SUPPLIES, INC.",,SMALL BUSINESS,,2014
