recipient_parent_name1,current_total_value_of_award,potential_total_value_of_award,number_of_offers_received,number_of_employees,annual_revenue,awards_counts,recipient_name,recipient_parent_name,organizational_type,contracting_officers_determination_of_business_size,organizational_type,year
ABCSALESSERVICESINC,0.0,0.0,2.0,0.0,0.0,1,"ABC SALES & SERVICES, INC.","ABC SALES & SERVICES, INC.",,SMALL BUSINESS,,2013
ABDIMAHAMUD,4807.5,4807.5,1.0,1.0,150000.0,2,ABDI MAHAMUD,ABDI MAHAMUD,SOLE PROPRIETORSHIP,OTHER THAN SMALL BUSINESS,SOLE PROPRIETORSHIP,2013
ABDULHAFIZABUISHAQ,0.0,0.0,3.0,0.0,0.0,3,"ABDUL HAFIZ, ABU ISHAQ","ABDUL HAFIZ, ABU ISHAQ",,SMALL BUSINESS,,2013
ABDUNJIAN,8100.0,8100.0,1.0,1.0,1.0,1,"ABDU, NJIAN",ABDU  NJIAN,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2013
ABEECSERVICEINC,0.0,0.0,1005.0,49.0,3000000.0,4,A BEE C SERVICE INCORPORATED,"A BEE C SERVICE, INC.",,SMALL BUSINESS,,2013
ABEJINTERNATIONALINC,5280.0,5280.0,2.0,1.0,890000.0,1,ABEJ INTERNATIONAL INC,ABEJ INTERNATIONAL INC,,SMALL BUSINESS,,2013
ABELCONNLLC,8400.0,8400.0,3.0,190.0,42258290.0,1,"AIRCO INDUSTRIES, INC.",ABELCONN  LLC,,SMALL BUSINESS,,2013
ABERNATHYCO,456427.25,2988028.75,18.0,29.0,3500000.0,2,ABERNATHY CO,ABERNATHY CO,,SMALL BUSINESS,,2013
ABILITYNETWORKINC,0.0,0.0,1.0,125.0,10000000.0,1,ABILITY NETWORK INC.,ABILITY NETWORK INC.,,SMALL BUSINESS,,2013
ABMBHNTBJOINTVENTURELLC,781017.49,781017.49,6.0,0.0,0.0,1,"ABMB-HNTB JOINT VENTURE, LLC",ABMB-HNTB JOINT VENTURE  LLC,OTHER,OTHER THAN SMALL BUSINESS,OTHER,2013
ABMINDUSTRIESINCORPORATED,24010277.43,76010277.42999999,6080.0,6151.666666666667,367666666.6666667,30,"LINC GOVERNMENT SERVICES, LLC",ABM INDUSTRIES INCORPORATED,,OTHER THAN SMALL BUSINESS,,2013
ABRASIVEMATERIALSLLC,94320.0,94320.0,6.0,5.0,4263929.0,1,"ABRASIVE MATERIALS, LLC",ABRASIVE MATERIALS  LLC,,SMALL BUSINESS,,2013
ABRASIVETOOLCORP,767.6,767.6,6.0,32.0,20000000.0,6,ABRASIVE-TOOL CORP.,ABRASIVE-TOOL CORP.,,SMALL BUSINESS,,2013
ABRAXSISTECHNOLOGIESLLC,4396.0,4396.0,11.0,17.0,9500000.0,1,"ABRAXSIS TECHNOLOGIES, LLC",ABRAXSIS TECHNOLOGIES  LLC,,SMALL BUSINESS,,2013
ABRDCJOINTVENTURE,26703474.0,26703474.0,14.0,100.0,8000000.0,2,A BRDC JOINT VENTURE,A BRDC JOINT VENTURE,PARTNERSHIP,OTHER THAN SMALL BUSINESS,PARTNERSHIP,2013
ABRINC,0.0,0.0,3.0,72.0,7169997.0,3,ABR INC,ABR INC,,OTHER THAN SMALL BUSINESS,,2013
ABSAUTOMATIONINC,0.0,0.0,5994.0,1.0,300000.0,6,ABS AUTOMATION INC.,ABS AUTOMATION INC.,,SMALL BUSINESS,,2013
ABSKF,418004.57,418004.57,29.0,40142.61538461538,8389153910.153846,13,SKF USA INC.,AB SKF,,SMALL BUSINESS,,2013
ABSOCOLDCORPORATION,128270.0,128270.0,5.0,10.0,30000000.0,1,ABSOCOLD CORPORATION,ABSOCOLD CORPORATION,,SMALL BUSINESS,,2013
ABSOLUTESHREDDINGLLC,37195.49,37195.49,2.0,1.0,36000.0,1,ABSOLUTE SHREDDING LLC,ABSOLUTE SHREDDING LLC,,SMALL BUSINESS,,2013
ABSOLUTESTAFFERSLLC,518358.02,684037.52,5.0,82.0,4080000.0,5,"ABSOLUTE STAFFERS, LLC",ABSOLUTE STAFFERS  LLC,OTHER,SMALL BUSINESS,OTHER,2013
ABSOLUTESTORAGELLC,57021.89,14094450.89,2998.0,5.0,2475000.0,4,ABSOLUTE STORAGE LIMITED LIABILITY COMPANY,ABSOLUTE STORAGE  LLC,,SMALL BUSINESS,,2013
ABSOLUTETECHNOLOGYLAWGROUPLLC,0.0,0.0,6.0,5.0,240000.0,4,ABSOLUTE TECHNOLOGY LAW GROUP,"ABSOLUTE TECHNOLOGY LAW GROUP, LLC",,SMALL BUSINESS,,2013
ABSTRACTOVERHEADDOORCOMPANYINC,0.0,0.0,5.0,15.0,1000000.0,1,"ABSTRACT OVERHEAD DOOR COMPANY, INC","ABSTRACT OVERHEAD DOOR COMPANY, INC",,SMALL BUSINESS,,2013
ABTASSOCIATESINC,0.0,0.0,60.0,1069.875,124200002.25,8,ABT ASSOCIATES INCORPORATED,ABT ASSOCIATES INC.,,OTHER THAN SMALL BUSINESS,,2013
ABVOLVO,571767.0,571767.0,65.0,67881.33333333333,191550004437.33334,6,VOLVO CONSTRUCTION EQUIPMENT RENTS INC.,AB VOLVO,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACADEMITRAININGCENTERINC,9454.57,9454.57,30.0,466.6666666666667,150403434.66666666,3,"U.S. TRAINING CENTER, INC.",ACADEMI TRAINING CENTER  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACADEMITRAININGCENTERLLC,0.0,0.0,13.0,250.0,12000000.0,1,BLACKWATER LODGE AND TRAINING CENTER INCORPORATED,ACADEMI TRAINING CENTER LLC,,SMALL BUSINESS,,2013
ACADEMYFOREDUCATIONALDEVELOPMENTINC,42401636.989999995,189778243.99,25.0,1850.0,312229837.3333333,12,ACADEMY FOR EDUCATIONAL DEVELOPMENT,"ACADEMY FOR EDUCATIONAL DEVELOPMENT, INC.",,OTHER THAN SMALL BUSINESS,,2013
ACADEMYHEALTH,0.0,0.0,19.0,50.0,9500000.0,1,ACADEMYHEALTH,ACADEMYHEALTH,,OTHER THAN SMALL BUSINESS,,2013
ACADEMYMEDICALLLC,0.0,0.0,8.0,9.0,1548333.0,8,"ACADEMY MEDICAL, L.L.C.","ACADEMY MEDICAL, L.L.C.",,SMALL BUSINESS,,2013
ACCELCORPORATION,6700593.94,6700593.94,2999.0,24.4,1330000.0,5,ACCEL CORPORATION,ACCEL CORPORATION,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACCELEBRATEINC,0.0,0.0,3996.0,2.0,1020000.0,4,"ACCELEBRATE, INC.","ACCELEBRATE, INC.",,SMALL BUSINESS,,2013
ACCELERASOLUTIONSINC,382982.9,382982.9,12.0,55.2,18830000.0,5,"ACCELERA SOLUTIONS, INC.","ACCELERA SOLUTIONS, INC.",,SMALL BUSINESS,,2013
ACCELERATEDMEDICALDIAGNOSTICSINC,0.0,0.0,18.0,1.0,1.0,1,ACCELERATED MEDICAL DIAGNOSTICS,"ACCELERATED MEDICAL DIAGNOSTICS, INC",,SMALL BUSINESS,,2013
ACCENTAPPARELCOMPANYINC,0.0,150000.0,7.0,2.0,500000.0,1,ACCENT APPAREL COMPANY INC,ACCENT APPAREL COMPANY INC,OTHER,OTHER THAN SMALL BUSINESS,OTHER,2013
ACCENTDRAPERYCOMPANYADIVISIONOFRICHERTINC,0.0,0.0,2.0,2.0,822665.0,1,ACCENT DRAPERY COMPANY A DIVISION OF RICHERT INCORPORATED,"ACCENT DRAPERY COMPANY, A DIVISION OF RICHERT INC",,SMALL BUSINESS,,2013
ACCENTONSPEECH,13500.0,13500.0,1.0,1.0,170000.0,1,ACCENT ON SPEECH,ACCENT ON SPEECH,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2013
ACCENTSERVICECOMPANYINC,171438.97,171438.97,1.0,98.0,12044029.0,1,ACCENT SERVICE COMPANY INC,ACCENT SERVICE COMPANY INC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACCENTUREINC,0.0,0.0,3015.0,60228.0,4439000102.4,5,ACCENTURE FEDERAL SERVICES LLC,ACCENTURE INC.,,OTHER THAN SMALL BUSINESS,,2013
ACCENTUREPUBLICLIMITEDCOMPANY,173886356.62,5515362064.219998,4094.0,104475.89743589744,2558461662.4358974,39,ACCENTURE NATIONAL SECURITY SERVICES LIMITED LIABILITY COMPANY,ACCENTURE PUBLIC LIMITED COMPANY,,OTHER THAN SMALL BUSINESS,,2013
ACCESSABILITYINC,391172.48,391172.48,2.0,78.0,8355555.0,2,"ACCESSABILITY, INC.",ACCESSABILITY  INC.,OTHER,OTHER THAN SMALL BUSINESS,OTHER,2013
ACCESSCIGLLC,23782.41,23782.41,3.0,30.0,22000000.0,1,"FILEMINDERS OF HAWAII, LLC",ACCESS CIG  LLC,OTHER,SMALL BUSINESS,OTHER,2013
ACCESSFIREPROTECTIONSERVICESINC,470907.74,470907.74,2.0,4.0,225000.0,1,"ACCESS FIRE PROTECTION SERVICES, INC.",ACCESS FIRE PROTECTION SERVICES  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACCESSINTERPRETINGINC,0.0,0.0,13.0,16.0,1800000.0,4,ACCESS INTERPRETING INC.,ACCESS INTERPRETING INC.,,SMALL BUSINESS,,2013
ACCESSPRODUCTSINC,0.0,0.0,20983.0,20.772727272727273,8229545.454545454,22,IMAGING SYSTEMS LLC,"ACCESS PRODUCTS, INC",,SMALL BUSINESS,,2013
ACCESSSCIENCESCORPORATION,0.0,0.0,999.0,100.0,4545430.0,1,ACCESS SCIENCES CORPORATION,ACCESS SCIENCES CORPORATION,,SMALL BUSINESS,,2013
ACCESSSYSTEMSINCORPORATED,0.0,0.0,145.0,265.0,36797304.0,3,"ACCESS SYSTEMS, INCORPORATED","ACCESS SYSTEMS, INCORPORATED",,SMALL BUSINESS,,2013
ACCHEALTHLLC,0.0,0.0,8.0,30.0,3000000.0,4,A C C CONSULTANTS INCORPORATED,ACC HEALTH LLC,,SMALL BUSINESS,,2013
ACCLAIMSYSTEMSINC,0.0,0.0,999.0,90.0,8000000.0,1,"ACCLAIM SYSTEMS, INC.","ACCLAIM SYSTEMS, INC.",,SMALL BUSINESS,,2013
ACCLARORESEARCHSOLUTIONSINC,128022.45,128022.45,1.0,11.0,803314.0,1,"ACCLARO RESEARCH SOLUTIONS, INC.",ACCLARO RESEARCH SOLUTIONS  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACCOENGINEEREDSYSTEMSINC,0.0,0.0,1025.0,1800.0,48000000.0,14,"ACCO ENGINEERED SYSTEMS, INC.","ACCO ENGINEERED SYSTEMS, INC.",,OTHER THAN SMALL BUSINESS,,2013
ACCOINC,0.0,0.0,4.0,16.0,1670000.0,1,"ACCO, INC","ACCO, INC",,SMALL BUSINESS,,2013
ACCORDENGINEERINGINC,1300000.0,1300000.0,1.0,25.0,6632000.0,1,"ACCORD ENGINEERING, INC.",ACCORD ENGINEERING  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2013
ACCORDFEDERALSERVICESLLC,0.0,0.0,2.0,4.0,5000000.0,1,ACCORD FEDERAL SERVICES,"ACCORD FEDERAL SERVICES, LLC",,SMALL BUSINESS,,2013
ACCORDMACTECJV,1819782.28,1819782.28,4.0,2.0,3130000.0,1,ACCORD MACTEC JV,ACCORD MACTEC JV,PARTNERSHIP,SMALL BUSINESS,PARTNERSHIP,2013
ACCOUNTABLEHEALTHCAREHOLDINGSCORP,0.0,0.0,70.0,2000.0,5000000.0,15,"ACCOUNTABLE HEALTHCARE HOLDINGS, CORP.",ACCOUNTABLE HEALTHCARE HOLDINGS CORP.,,SMALL BUSINESS,,2013
ACCOUNTCONTROLTECHNOLOGYINC,0.0,0.0,130.0,125.0,160000.0,5,ACCOUNT CONTROL TECHNOLOGY INC,ACCOUNT CONTROL TECHNOLOGY INC.,,SMALL BUSINESS,,2013
ACCRABONDCORPORATION,0.0,0.0,2.0,8.0,2160000.0,1,ACCRABOND CORPORATION,ACCRABOND CORPORATION,,SMALL BUSINESS,,2013
ACCREDITATIONCOUNCILFORCONTINUINGMEDICALEDUCATION,0.0,0.0,2.0,24.0,1.0,2,ACCREDITATION COUNCIL FOR CONTINUING MEDICAL EDUCATION,ACCREDITATION COUNCIL FOR CONTINUING MEDICAL EDUCATION,,OTHER THAN SMALL BUSINESS,,2013
ACCTHOLDINGSLLC,0.0,0.0,1998.0,3500.0,94000000.0,2,"ADVANCED CALL CENTER TECHNOLOGIES, LLC",ACCT HOLDINGS LLC,,OTHER THAN SMALL BUSINESS,,2013
ACCUCONSTRUCTIONINC,4139847.34,4139847.34,6.0,20.0,7026000.0,2,"ACCU CONSTRUCTION, INC.",ACCU CONSTRUCTION  INC.,OTHER,SMALL BUSINESS,OTHER,2013
ACCUMEDICALOFWESTVIRGINIAINC,0.0,0.0,2.0,4.0,100000.0,1,ACCU MEDICAL OF WEST VIRGINIA INC.,ACCU MEDICAL OF WEST VIRGINIA INC.,,SMALL BUSINESS,,2013
ACCURATEBUILDINGMAINTENANCELLC,0.0,0.0,1.0,275.0,6124899.0,1,"ACCURATE BUILDING MAINTENANCE, LLC","ACCURATE BUILDING MAINTENANCE, LLC",,SMALL BUSINESS,,2013
ACCURATECONCEPTIONSLLC,0.0,0.0,999.0,4.0,650000.0,1,"ACCURATE CONCEPTIONS, L.L.C.","ACCURATE CONCEPTIONS, L.L.C.",,SMALL BUSINESS,,2013
ACCURAYINCORPORATED,127569.45,127569.45,2.0,676.5,132263000.0,2,ACCURAY INCORPORATED,ACCURAY INCORPORATED,,OTHER THAN SMALL BUSINESS,,2013
