recipient_parent_name1,current_total_value_of_award,potential_total_value_of_award,number_of_offers_received,number_of_employees,annual_revenue,awards_counts,recipient_name,recipient_parent_name,organizational_type,contracting_officers_determination_of_business_size,organizational_type,year
3DSCANITINC,0.0,0.0,1.0,4.0,437800.0,1,3D SCAN IT INC,3D SCAN IT INC,,SMALL BUSINESS,,2010
3ECONSULTANTSINC,174704.0,174704.0,7.0,28.0,70000.0,1,"3E CONSULTANTS, INC.",3E CONSULTANTS  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
3MCOMPANY,5107536.54,1005107535.5400001,133.0,30360.938144329895,48579042539.73196,97,3M COMPANY,3M COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
3RRESOURCESINC,0.0,0.0,8.0,2.0,130000.0,4,3 R RESOURCES LLC,"3 R RESOURCES, INC.",,SMALL BUSINESS,,2010
3SISECURITYSYSTEMSHOLDINGINC,1467313.5,1467313.5,10.0,31.25,3157250.0,4,BULOVA TECHNOLOGIES ORDNANCE SYSTEMS LLC,3SI SECURITY SYSTEMS HOLDING  INC.,OTHER,SMALL BUSINESS,OTHER,2010
3TINTERNATIONALINC,0.0,0.0,999.0,25.0,5000000.0,1,3T INTERNATIONAL INCORPORATED,3T INTERNATIONAL INC,,SMALL BUSINESS,,2010
3VETSINC,210439.64000000004,24298749.639999997,19030.0,3.0,500000.0,27,"3-VETS, INC.",3-VETS  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
4CLICKSSOLUTIONSLLC,0.0,0.0,1998.0,3.0,1500000.0,2,4 CLICKS SOLUTIONS LIMITED LIABILITY COMPANY,"4CLICKS-SOLUTIONS, LLC",,SMALL BUSINESS,,2010
4IMPRINTGROUPPLC,356991.56,356991.56,70.0,625.0,93000000.0,34,4IMPRINT INCORPORATED,4IMPRINT GROUP PLC,,SMALL BUSINESS,,2010
4KSOLUTIONSLLC,0.0,0.0,1.0,1.0,180000.0,1,4K SOLUTIONS,"4K SOLUTIONS, LLC",,SMALL BUSINESS,,2010
4MDMEDICALSOLUTIONSLLC,4352.0,4352.0,262.0,2.0,500000.0,88,4MD MEDICAL SOLUTIONS LLC,4MD MEDICAL SOLUTIONS LLC,,SMALL BUSINESS,,2010
4STARTECHNOLOGIESINC,229183.0,229183.0,3.0,5.0,10300000.0,1,"4 STAR TECHNOLOGIES, INC.",4 STAR TECHNOLOGIES  INC.,OTHER,SMALL BUSINESS,OTHER,2010
4TELLSOLUTIONSLLC,0.0,0.0,999.0,12.0,1022077.0,1,4TELL SOLUTIONS LLC,4TELL SOLUTIONS LLC,,SMALL BUSINESS,,2010
50THSTATEPOULTRYINC,193649.72,193649.72,1.0,20.0,4500000.0,1,STATE POULTRY PROCESSORS INCORPORATED,50TH STATE POULTRY  INC.,,OTHER THAN SMALL BUSINESS,,2010
522PRODUCTIONSLLC,0.0,0.0,999.0,3.0,390000.0,1,"522 PRODUCTIONS, LLC","522 PRODUCTIONS, LLC",,SMALL BUSINESS,,2010
5520WISCONSINLLC,55236.72,0.0,1.0,70.0,12363600.0,4,"5520 WISCONSIN, LLC","5520 WISCONSIN, LLC",,OTHER THAN SMALL BUSINESS,,2010
5XTECHNOLOGYLLC,0.0,0.0,5.0,9.0,723000.0,2,"5X TECHNOLOGY, LLC","5X TECHNOLOGY, LLC",,SMALL BUSINESS,,2010
601NJAVENUELLC,0.0,0.0,1.0,2.0,10718000.0,1,"601 NJ AVENUE, LLC",601 NJ AVENUE  LLC,,OTHER THAN SMALL BUSINESS,,2010
615CHESTNUTMASTERLEASELP,0.0,0.0,1.0,11.0,10000000.0,1,"615 CHESTNUT MASTER LEASE, LP","615 CHESTNUT MASTER LEASE, LP",,SMALL BUSINESS,,2010
7DELTAINC,0.0,0.0,2026.0,15.666666666666666,3596649.777777778,9,7 DELTA INC.,7 DELTA INC.,,SMALL BUSINESS,,2010
86HARRIETAVENUECORP,9399.5,9399.5,1.0,24.0,1500000.0,1,86 HARRIET AVENUE CORP,86 HARRIET AVENUE CORP,,SMALL BUSINESS,,2010
911SAFETYEQUIPMENTLLC,82150.8,82150.8,2009.0,0.0,0.0,4,911 SAFETY EQUIPMENT LLC,911 SAFETY EQUIPMENT LLC,,SMALL BUSINESS,,2010
911VEHICLECOMINC,13460.0,13460.0,2.0,8.0,2000000.0,1,"911 VEHICLE.COM, INC",911 VEHICLE.COM  INC,,SMALL BUSINESS,,2010
9CINC,0.0,0.0,1.0,8.0,500000.0,1,"9C, INC","9C, INC",,SMALL BUSINESS,,2010
A1CLEANERSINC,17549.25,17549.25,6.0,32.0,1000000.0,2,A-1 CLEANERS INC,A-1 CLEANERS INC,,SMALL BUSINESS,,2010
A1HOSPITALITYPRODUCTSINC,0.0,0.0,999.0,25.0,13650000.0,1,"A-1 HOSPITALITY PRODUCTS, INC.","A-1 HOSPITALITY PRODUCTS, INC.",,SMALL BUSINESS,,2010
A1RENTALINC,0.0,0.0,6.0,12.0,1357802.0,2,"A-1 RENTAL, INC.","A-1 RENTAL, INC.",,SMALL BUSINESS,,2010
A1SERVICESPWMSGW,965417.98,965417.98,84.0,1.0,1.0,2,A-1 SERVICES PWMSGW,A-1 SERVICES PWMSGW,,SMALL BUSINESS,,2010
A1WATERDUMPTRUCKSERVICE,1120603.1,1120603.1,84.0,3.0,750000.0,2,A1 WATER & DUMP TRUCK SERVICE,A1 WATER & DUMP TRUCK SERVICE,,SMALL BUSINESS,,2010
A2BTRACKINGSOLUTIONSINC,70500.0,70500.0,2005.0,15.2,1400000.0,5,"A2B TRACKING SOLUTIONS, INC.",A2B TRACKING SOLUTIONS  INC.,OTHER,SMALL BUSINESS,OTHER,2010
AAABUSINESSSOLUTIONSLLC,732215.81,732215.81,7.0,4.0,35000.0,2,"AAA BUSINESS SOLUTIONS, LLC",AAA BUSINESS SOLUTIONS  LLC,,SMALL BUSINESS,,2010
AAAMOBILESHOWERSINC,1374608.39,1374608.39,42.0,8.0,500000.0,1,"AAA MOBILE SHOWERS, INC.",AAA MOBILE SHOWERS  INC.,,SMALL BUSINESS,,2010
AAFIREANDSECURITYINC,0.0,0.0,3.0,38.0,5000000.0,1,"A & A FIRE AND SECURITY, INC.",A & A FIRE AND SECURITY  INC.,,SMALL BUSINESS,,2010
AAGLOVEANDSAFETYCO,4548.0,4548.0,5.0,5.0,3000000.0,1,A & A GLOVE AND SAFETY CO,A & A GLOVE AND SAFETY CO,,SMALL BUSINESS,,2010
AAHARRISENTERPRISES,0.0,0.0,999.0,7.0,4500000.0,1,A&A HARRIS ENTERPRISES,A&A HARRIS ENTERPRISES,,SMALL BUSINESS,,2010
AAKBUSINESSENVIRONMENTSINCORPORATED,0.0,0.0,999.0,10.0,1900000.0,1,AA K BUSINESS ENVIRONMENTS INCORPORATED,AA K BUSINESS ENVIRONMENTS INCORPORATED,,SMALL BUSINESS,,2010
AAKDELOSSANTOSCONSTRUCTIONLLC,883352.0,883352.0,12.0,1.0,1000000.0,2,AAK DE LOS SANTOS CONSTRUCTION,AAK-DE LOS SANTOS CONSTRUCTION  LLC,,SMALL BUSINESS,,2010
AALAEIARASH,3000.0,3000.0,6.0,1.0,1.0,6,"AALAEI, ARASH",AALAEI  ARASH,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2010
AALAMIDEAN,0.0,0.0,1.0,3.0,300000.0,1,DEAN AALAMI,"AALAMI, DEAN",,SMALL BUSINESS,,2010
AANDMENGINEERINGENVIRONMENTALSERVICESINC,0.0,0.0,2.0,23.0,4382945.0,2,"A AND M ENGINEERING & ENVIRONMENTAL SERVICES, INC","A AND M ENGINEERING & ENVIRONMENTAL SERVICES, INC",,SMALL BUSINESS,,2010
AANNEXRENTSINC,5181.86,5181.86,3.0,75.0,5300000.0,1,AANNEX RENTS INC,AANNEX RENTS INC,,SMALL BUSINESS,,2010
AAPEPTIDESLLC,0.0,0.0,1.0,17.0,5000000.0,1,AAPPTEC LLC,"AA PEPTIDES, LLC",,OTHER THAN SMALL BUSINESS,,2010
AARCOPRODUCTSINC,0.0,0.0,21.0,30.0,1500000.0,7,"AARCO PRODUCTS, INC.","AARCO PRODUCTS, INC.",,SMALL BUSINESS,,2010
AARCORP,67148.05,3398978.05,2032.0,2357.1428571428573,539500000.0,14,"AAR MANUFACTURING, INC.",AAR CORP.,,OTHER THAN SMALL BUSINESS,,2010
AARDVARK,0.0,0.0,1.0,0.0,0.0,1,"AARDVARK TACTICAL, INC",AARDVARK,,SMALL BUSINESS,,2010
AARDVARKTACTICALINC,2659058.47,2659058.47,7.0,16.666666666666668,33333333.333333332,6,"AARDVARK TACTICAL, INC",AARDVARK TACTICAL  INC.,,SMALL BUSINESS,,2010
AARONBROWNASSOCIATES,0.0,0.0,10.0,1.0,111111.0,10,AARON BROWN & ASSOCIATES,AARON BROWN & ASSOCIATES,,SMALL BUSINESS,,2010
AARONHSACHNOFF,26220.0,26220.0,1.0,1.0,3347.0,1,AARON H SACHNOFF,AARON H SACHNOFF,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2010
AASHEETMETALPRODUCTSINC,43335.78,43335.78,9.0,75.0,6000000.0,4,A & A SHEET METAL PRODUCTS INC,A & A SHEET METAL PRODUCTS INC,,SMALL BUSINESS,,2010
AASKITECHNOLOGYINC,25000.0,131200025000.0,110.0,60.0,6230484.166666667,6,AASKI TECHNOLOGY INC,AASKI TECHNOLOGY INC,,SMALL BUSINESS,,2010
AATOWERINC,0.0,0.0,1.0,0.0,1.0,1,ATLANTIC COMMUNICATIONS,"AA TOWER, INC.",,SMALL BUSINESS,,2010
AATRANSFERINC,0.0,250000.0,999.0,65.0,9671000.0,1,"A & A TRANSFER, INC.",A & A TRANSFER  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABACQUISITIONS,23381.309999999998,23381.309999999998,6.0,1.0,200000.0,2,A AND B ACQUISITIONS,A & B ACQUISITIONS,,SMALL BUSINESS,,2010
ABACUSNBYTESINC,64582.52,398330.48,11.0,8.0,1850000.0,1,"ABACUS-N-BYTES, INC.",ABACUS-N-BYTES  INC.,,SMALL BUSINESS,,2010
ABACUSPROJECTMANAGEMENTINC,0.0,0.0,90.0,42.0,9000000.0,2,ABACUS PROJECT MANAGEMENT INC.,"ABACUS PROJECT MANAGEMENT, INC.",,SMALL BUSINESS,,2010
ABACUSSERVICECORPORATION,0.0,0.0,2024.0,225.0,12000000.0,8,ABACUS SERVICE CORPORATION,ABACUS SERVICE CORPORATION,,SMALL BUSINESS,,2010
ABACUSTECHNOLOGYCORPORATION,0.0,100000000.0,123.0,568.0,60220904.666666664,6,ABACUS TECHNOLOGY CORPORATION,ABACUS TECHNOLOGY CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABADAKINC,0.0,0.0,2.0,25.0,7000000.0,2,"ABADAK, INC.","ABADAK, INC.",,SMALL BUSINESS,,2010
ABATEMENTCOOPERATIVESGROUPINC,0.0,0.0,3.0,19.0,10000000000.0,1,"ABATEMENT CO-OPERATIVES GROUP, INC","ABATEMENT CO-OPERATIVES GROUP, INC",,SMALL BUSINESS,,2010
ABAXISINC,0.0,0.0,3.0,350.0,105000000.0,3,"ABAXIS, INC.","ABAXIS, INC.",,OTHER THAN SMALL BUSINESS,,2010
ABBACONSTRUCTIONINC,30127.85,30127.85,6.0,21.0,8418281.0,1,"ABBA CONSTRUCTION, INC.",ABBA CONSTRUCTION  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABBLTD,47693.49,47693.49,5.0,47385.0,14464932000.0,5,"VENTYX ENERGY, LLC",ABB LTD,,OTHER THAN SMALL BUSINESS,,2010
ABBOTTGENERALCONSTRUCTIONINC,0.0,0.0,16.0,35.0,15000000.0,1,"ABBOTT GENERAL CONSTRUCTION, INC.","ABBOTT GENERAL CONSTRUCTION, INC.",,SMALL BUSINESS,,2010
ABBOTTLABORATORIES,7039726.319999999,7547613.2299999995,39.0,61297.857142857145,47884997483.666664,21,ABBOTT LABORATORIES,ABBOTT LABORATORIES,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABCCONCRETEMFGCOINC,628003.6100000001,628003.6100000001,23.0,15.0,1000000.0,7,ABC CONCRETE MANUFACTURING,A B C CONCRETE MFG. CO.  INC.,,SMALL BUSINESS,,2010
ABCLASERJETINC,0.0,0.0,2997.0,5.0,1431992.0,3,ABC LASERJET INC.,ABC LASERJET INC.,,SMALL BUSINESS,,2010
ABCMANAGEMENTSOLUTIONSLLC,0.0,0.0,0.0,13.0,765000.0,1,ABC MANAGEMENT SOLUTIONS,"ABC MANAGEMENT SOLUTIONS, LLC",,SMALL BUSINESS,,2010
ABCMETALSINC,10200.0,10200.0,3.0,16.0,10000000.0,1,"ABC METALS, INC.",ABC METALS  INC.,,SMALL BUSINESS,,2010
ABCONINC,72113.0,72113.0,10.0,7.0,1200000.0,2,"ABCON, INC.",ABCON  INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABCORENGINEERINGCONSTRUCTION,0.0,0.0,6.0,35.0,600000.0,2,ABCOR ENGINEERING & CONSTRUCTION,ABCOR ENGINEERING & CONSTRUCTION,,OTHER THAN SMALL BUSINESS,,2010
ABCOTAMNORRESOURCESLLC,0.0,0.0,21.0,2.0,750000.0,2,"ABCOT AMNOR RESOURCES, LLC","ABCOT AMNOR RESOURCES, LLC",,SMALL BUSINESS,,2010
ABCSEATINGINC,62731.0,62731.0,4.0,30.0,4000000.0,1,"ABC SEATING, INC.",ABC SEATING  INC.,,SMALL BUSINESS,,2010
ABDULLAHRASHEED,13725.0,13725.0,1.0,1.0,1.0,2,"ABDULLAH, RASHEED",ABDULLAH  RASHEED,SOLE PROPRIETORSHIP,OTHER THAN SMALL BUSINESS,SOLE PROPRIETORSHIP,2010
ABEECSERVICEINC,0.0,0.0,3.0,49.0,3000000.0,3,A BEE C SERVICE INCORPORATED,"A BEE C SERVICE, INC.",,SMALL BUSINESS,,2010
ABELSONSINC,1035.0,1035.0,1.0,5.0,200000.0,1,ABEL & SONS INC.,ABEL & SONS INC.,PARTNERSHIP,SMALL BUSINESS,PARTNERSHIP,2010
ABERDEENLLC,24295.0,24295.0,1003.0,40.0,13000000.0,2,ABERDEEN LIMITED LIABILITY COMPANY,ABERDEEN LLC,,SMALL BUSINESS,,2010
ABHASHMIINC,123929.0,123929.0,1.0,10.0,824095.0,1,"A B HASHMI, INC.",A B HASHMI  INC.,OTHER,SMALL BUSINESS,OTHER,2010
ABHINC,0.0,0.0,0.0,1.0,85000.0,1,"ABH, INC","ABH, INC",,SMALL BUSINESS,,2010
ABLEINDUSTRIESOFTHEPACIFIC,0.0,0.0,7.0,77.85714285714286,4250000.0,7,ABLE INDUSTRIES OF THE PACIFIC,ABLE INDUSTRIES OF THE PACIFIC,,SMALL BUSINESS,,2010
ABMFEDERALSALESINC,755513.37,2191404.42,18078.0,115.37704918032787,14554644.819672132,61,"ABM OFFICE SUPPLY CO, INC","ABM FEDERAL SALES, INC.",,SMALL BUSINESS,,2010
ABOX4ULLC,0.0,0.0,1.0,32.0,7962415.0,1,"A BOX 4 U, LLC","A BOX 4 U, LLC",,OTHER THAN SMALL BUSINESS,,2010
ABRAMSINTERNATIONALINCORPORATED,115333457.0,115333457.0,3.0,825.0,238871840.0,1,"J.D. ABRAMS, L.P.",ABRAMS INTERNATIONAL INCORPORATED,PARTNERSHIP,OTHER THAN SMALL BUSINESS,PARTNERSHIP,2010
ABRASHKINAOLGA,2100.0,2100.0,1.0,1.0,5000.0,1,"ABRASHKINA, OLGA",ABRASHKINA  OLGA,SOLE PROPRIETORSHIP,OTHER THAN SMALL BUSINESS,SOLE PROPRIETORSHIP,2010
ABRAXASENERGYCONSULTINGLLC,80482.0,80482.0,1001.0,20.0,454000.0,2,ABRAXAS ENERGY CONSULTING LLC,ABRAXAS ENERGY CONSULTING LLC,,SMALL BUSINESS,,2010
ABRDCJOINTVENTURE,29095557.22,29095557.22,22.0,100.0,8000000.0,4,A BRDC JOINT VENTURE,A BRDC JOINT VENTURE,PARTNERSHIP,OTHER THAN SMALL BUSINESS,PARTNERSHIP,2010
ABRINC,0.0,0.0,14.0,26.0,1800000.0,5,ABR INC,ABR INC,,OTHER THAN SMALL BUSINESS,,2010
ABRSURVEYINGINC,0.0,0.0,999.0,5.0,1000000.0,1,ABR SURVEYING INCORPORATED,ABR SURVEYING INC,,SMALL BUSINESS,,2010
ABSELEVATORINC,0.0,0.0,3.0,6.0,750000.0,1,ABS ELEVATOR INCORPORATED,"ABS ELEVATOR, INC",,SMALL BUSINESS,,2010
ABSHERCONSTRUCTIONCO,0.0,0.0,108.0,205.0,237000000.0,4,ABSHER CONSTRUCTION CO.,ABSHER CONSTRUCTION CO.,,OTHER THAN SMALL BUSINESS,,2010
ABSKF,0.0,0.0,2.0,40000.0,6000000000.0,1,SKF USA INC,AB SKF,,OTHER THAN SMALL BUSINESS,,2010
ABSMONEYSYSTEMSINC,72800.0,72800.0,1.0,13.0,2600000.0,1,ABS MONEY SYSTEMS INC.,ABS MONEY SYSTEMS INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABSOCOLDCORPORATION,341943.0,341943.0,12.0,10.0,30000000.0,4,ABSOCOLD CORPORATION,ABSOCOLD CORPORATION,,SMALL BUSINESS,,2010
ABSOLUTECRANETECHNOLOGIES,36321.91,36321.91,8.0,5.0,500000.0,1,ABSOLUTE CRANE TECHNOLOGIES,ABSOLUTE CRANE TECHNOLOGIES,SOLE PROPRIETORSHIP,SMALL BUSINESS,SOLE PROPRIETORSHIP,2010
ABSOLUTESTAFFERSLLC,323635.84,323635.84,2.0,50.0,2800000.0,2,"ABSOLUTE STAFFERS, LLC",ABSOLUTE STAFFERS  LLC,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ABSOLUTESTORAGELLC,92149.95999999999,92149.95999999999,18.0,5.0,2400000.0,11,ABSOLUTE STORAGE LIMITED LIABILITY COMPANY,ABSOLUTE STORAGE  LLC,,SMALL BUSINESS,,2010
ABSOLUTETECHNOLOGYLAWGROUPLLC,0.0,0.0,1003.0,5.0,240000.0,4,ABSOLUTE TECHNOLOGY LAW GROUP,"ABSOLUTE TECHNOLOGY LAW GROUP, LLC",,SMALL BUSINESS,,2010
ABSOPUREWATERCOMPANY,7221.6,7221.6,1.0,1.0,1.0,1,ABSOPURE WATER COMPANY,ABSOPURE WATER COMPANY,,SMALL BUSINESS,,2010
ABTASSOCIATESINC,17080544.36,17105544.36,198.0,1109.5384615384614,257046155.92307693,52,ABT ASSOCIATES INC,ABT ASSOCIATES INC.,,SMALL BUSINESS,,2010
ABVOLVO,2516451.1599999997,2516451.1599999997,16.0,6075.666666666667,3066666666.6666665,6,"MACK TRUCKS, INC.",AB VOLVO,,OTHER THAN SMALL BUSINESS,,2010
ACADEMIADIRECTORESMEDICOSDEPR,0.0,0.0,6.0,3.0,302319.0,3,ACADEMIA DIRECTORES MEDICOS DE PR,ACADEMIA DIRECTORES MEDICOS DE PR,,SMALL BUSINESS,,2010
ACADEMICPEDIATRICASSOCIATION,0.0,0.0,1.0,16.0,1300000.0,1,ACADEMIC PEDIATRIC ASSOCIATION,ACADEMIC PEDIATRIC ASSOCIATION,,OTHER THAN SMALL BUSINESS,,2010
ACADEMITRAININGCENTERLLC,0.0,0.0,43.0,412.5,115802575.5,4,BLACKWATER LODGE AND TRAINING CENTER INCORPORATED,ACADEMI TRAINING CENTER LLC,,SMALL BUSINESS,,2010
ACADEMYFOREDUCATIONALDEVELOPMENTINC,3499428.0,3556188.0,40.0,1588.888888888889,263046280.8888889,18,ACADEMY FOR EDUCATIONAL DEVELOPMENT,"ACADEMY FOR EDUCATIONAL DEVELOPMENT, INC.",,OTHER THAN SMALL BUSINESS,,2010
ACADEMYHEALTH,0.0,0.0,39.0,50.0,9500000.0,3,ACADEMYHEALTH,ACADEMYHEALTH,,OTHER THAN SMALL BUSINESS,,2010
ACADEMYOFBREASTFEEDINGMEDICINE,0.0,0.0,1.0,3.0,1.0,1,ACADEMY OF BREASTFEEDING MEDICINE,ACADEMY OF BREASTFEEDING MEDICINE,,OTHER THAN SMALL BUSINESS,,2010
ACBUSINESSSOLUTIONSINC,0.0,0.0,3.0,15.0,3160000.0,1,"AC BUSINESS SOLUTIONS, INC","AC BUSINESS SOLUTIONS, INC",,SMALL BUSINESS,,2010
ACCABLECOMMUNICATIONSINC,41730.65,41730.65,3.0,5.0,2513157.0,1,AC CABLE & COMMUNICATIONS INC,AC CABLE & COMMUNICATIONS INC,,SMALL BUSINESS,,2010
ACCCONSTRUCTIONCOINC,137206741.02,137206741.02,12.0,200.0,15000000.0,3,ACC CONSTRUCTION CO INC,ACC CONSTRUCTION CO.  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,CORPORATE NOT TAX EXEMPT,2010
ACCELBICORPORATION,0.0,0.0,3028.0,7.6,1200000.0,10,"SOCIAL SOLUTIONS.COM, INC.",ACCEL BI CORPORATION,,SMALL BUSINESS,,2010
ACCELEBRATEINC,0.0,0.0,2997.0,2.0,1020000.0,3,"ACCELEBRATE, INC.","ACCELEBRATE, INC.",,SMALL BUSINESS,,2010
ACCELERASOLUTIONSINC,199699.52,199699.52,3032.0,41.5,12058333.333333334,12,"ACCELERA SOLUTIONS, INC.",ACCELERA SOLUTIONS  INC.,OTHER,SMALL BUSINESS,OTHER,2010
ACCELOVANCEINC,0.0,0.0,2.0,50.0,4841000.0,1,"ACCELOVANCE, INC.","ACCELOVANCE, INC.",,SMALL BUSINESS,,2010
ACCENTBUSINESSINTERIORSINC,0.0,0.0,2.0,9.0,6000000.0,2,"ACCENT BUSINESS INTERIORS, INC.","ACCENT BUSINESS INTERIORS, INC.",,SMALL BUSINESS,,2010
ACCENTDESIGNSINC,0.0,0.0,0.0,10.0,814908.0,2,ACCENT DESIGNS INCORPORATED,"ACCENT DESIGNS, INC.",,SMALL BUSINESS,,2010
